,ACC,Algorithm,F1score,F2score,FPR,MCC,model_index,parameters,FNR,FNR_Leak,FNR_Clog,balanced_ACC
2,0.7953956834532373,LogisticRegression,0.8148938034508592,0.7926664125918093,0.1815429573348919,0.5908635268281501,3,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.03}",0.2214074074074074,0.0,0.28116302266837534,0.7985248176288503
1,0.7953956834532373,LogisticRegression,0.8148938034508592,0.7926664125918093,0.1815429573348919,0.5908635268281501,2,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.02}",0.2214074074074074,0.0,0.28116302266837534,0.7985248176288503
39,0.7951079136690647,LogisticRegression,0.8145014397752418,0.7918882916904422,0.18081823495032145,0.590604963627376,40,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.4}",0.22240123456790123,0.0,0.2804045514311807,0.7983902652408886
3,0.7951079136690647,LogisticRegression,0.8146754589318435,0.7925872206096729,0.18223261250730566,0.590178194012582,4,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.04}",0.2214074074074074,0.0,0.28116302266837534,0.7981799900426434
43,0.7948201438848921,LogisticRegression,0.8141670215053396,0.79145352254289,0.18082992402104034,0.5900762533960596,44,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.44}",0.22290123456790123,0.0,0.2804045514311807,0.7981344207055292
42,0.7948201438848921,LogisticRegression,0.8141670215053396,0.79145352254289,0.18082992402104034,0.5900762533960596,43,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.43}",0.22290123456790123,0.0,0.2804045514311807,0.7981344207055292
44,0.7948201438848919,LogisticRegression,0.8142675661220135,0.7918017361184643,0.18151957919345413,0.5899324894522909,45,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.45}",0.22240123456790123,0.0,0.2796202377056905,0.7980395931193222
15,0.7948201438848921,LogisticRegression,0.8143860591500779,0.7921686485396888,0.1821975452951491,0.5896950052918161,16,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.16}",0.22190123456790123,0.0,0.2804222819276346,0.7979506100684749
14,0.7948201438848921,LogisticRegression,0.8143860591500779,0.7921686485396888,0.1821975452951491,0.5896950052918161,15,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.15000000000000002}",0.22190123456790123,0.0,0.2804222819276346,0.7979506100684749
13,0.7948201438848921,LogisticRegression,0.8143819490530885,0.7921676679064307,0.18220923436586794,0.5896861372950287,14,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.14}",0.22190123456790123,0.0,0.2804222819276346,0.7979447655331154
12,0.7948201438848921,LogisticRegression,0.8143819490530885,0.7921676679064307,0.18220923436586794,0.5896861372950287,13,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.13}",0.22190123456790123,0.0,0.2804222819276346,0.7979447655331154
11,0.7948201438848921,LogisticRegression,0.8143819490530885,0.7921676679064307,0.18220923436586794,0.5896861372950287,12,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.12}",0.22190123456790123,0.0,0.2804222819276346,0.7979447655331154
8,0.7948201438848921,LogisticRegression,0.8144736392461529,0.7925092254683866,0.18291057860900062,0.5895311491862967,9,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.09}",0.2214074074074074,0.0,0.2804222819276346,0.7978410069917959
4,0.7948201438848921,LogisticRegression,0.8144736392461529,0.7925092254683866,0.18291057860900062,0.5895311491862967,5,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.05}",0.2214074074074074,0.0,0.28116302266837534,0.7978410069917959
0,0.7948201438848921,LogisticRegression,0.8144663268300658,0.7925089284232333,0.18291057860900062,0.5895168147099811,1,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.01}",0.2214074074074074,0.0,0.28116302266837534,0.7978410069917959
45,0.7945323741007193,LogisticRegression,0.8139489978893512,0.7913707240189681,0.18151957919345413,0.5894503820388668,46,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.46}",0.22289506172839504,0.0,0.2803609784464312,0.7977926795390754
41,0.7945323741007193,LogisticRegression,0.8139659322719924,0.791376416586455,0.18150789012273527,0.5894251119290024,42,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.42000000000000004}",0.22290123456790123,0.0,0.2804045514311807,0.7977954376546816
40,0.7945323741007193,LogisticRegression,0.8139659322719924,0.791376416586455,0.18150789012273527,0.5894251119290024,41,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.41000000000000003}",0.22290123456790123,0.0,0.2804045514311807,0.7977954376546816
51,0.7942446043165468,LogisticRegression,0.8135365147009291,0.790603195345591,0.18082992402104034,0.5891035047529574,52,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.52}",0.22387654320987654,0.0,0.2802627328323961,0.7976467663845415
52,0.7942446043165468,LogisticRegression,0.8135365147009291,0.790603195345591,0.18082992402104034,0.5891035047529574,53,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.53}",0.22387654320987654,0.0,0.2802627328323961,0.7976467663845415
56,0.7942446043165466,LogisticRegression,0.8135349067113293,0.790604539773134,0.18082992402104034,0.5890893729584531,57,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.5700000000000001}",0.22387654320987654,0.0,0.2802627328323961,0.7976467663845415
55,0.7942446043165466,LogisticRegression,0.8135349067113293,0.790604539773134,0.18082992402104034,0.5890893729584531,56,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.56}",0.22387654320987654,0.0,0.2802627328323961,0.7976467663845415
7,0.7945323741007193,LogisticRegression,0.8141550710134906,0.7920782133688904,0.18291057860900062,0.5890490417728725,8,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.08}",0.22190123456790123,0.0,0.28116302266837534,0.7975940934115491
6,0.7945323741007193,LogisticRegression,0.8141550710134906,0.7920782133688904,0.18291057860900062,0.5890490417728725,7,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.06999999999999999}",0.22190123456790123,0.0,0.28116302266837534,0.7975940934115491
5,0.7945323741007193,LogisticRegression,0.8141550710134906,0.7920782133688904,0.18291057860900062,0.5890490417728725,6,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.060000000000000005}",0.22190123456790123,0.0,0.28116302266837534,0.7975940934115491
10,0.7945323741007193,LogisticRegression,0.8141714577675008,0.7920868658520724,0.18291057860900062,0.5890274852163658,11,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.11}",0.22190123456790123,0.0,0.2804222819276346,0.797594093411549
9,0.7945323741007193,LogisticRegression,0.8141714577675008,0.7920868658520724,0.18291057860900062,0.5890274852163658,10,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.09999999999999999}",0.22190123456790123,0.0,0.2804222819276346,0.797594093411549
46,0.7942446043165468,LogisticRegression,0.8136373095776629,0.7909454237139164,0.18151957919345413,0.5889444047407668,47,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.47000000000000003}",0.2233888888888889,0.0,0.2802627328323961,0.7975457659588284
57,0.793956834532374,LogisticRegression,0.8132156612914128,0.7901726278779411,0.18082992402104034,0.588612380911609,58,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.5800000000000001}",0.22437037037037036,0.0,0.2802627328323961,0.7973998528042945
58,0.793956834532374,LogisticRegression,0.8132156612914128,0.7901726278779411,0.18082992402104034,0.588612380911609,59,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.59}",0.22437037037037036,0.0,0.2802627328323961,0.7973998528042945
50,0.7939568345323741,LogisticRegression,0.8132473201713947,0.7901816915022774,0.18082992402104034,0.5885972292058803,51,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.51}",0.22437654320987654,0.0,0.2802627328323961,0.7973967663845414
48,0.7939568345323741,LogisticRegression,0.8132441294080092,0.7901834881951311,0.18082992402104034,0.5885788333997681,49,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.49}",0.22437654320987654,0.0,0.2802627328323961,0.7973967663845416
83,0.7936690647482014,LogisticRegression,0.812751348935623,0.7890531776451443,0.17945061367621273,0.5885557346394321,84,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.8400000000000001}",0.22585185185185186,0.0,0.28096448721836104,0.7973487672359676
82,0.7936690647482014,LogisticRegression,0.812751348935623,0.7890531776451443,0.17945061367621273,0.5885557346394321,83,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.8300000000000001}",0.22585185185185186,0.0,0.28096448721836104,0.7973487672359676
53,0.793956834532374,LogisticRegression,0.8133204115290922,0.7905222934196031,0.18150789012273524,0.5884430910183331,54,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.54}",0.22387654320987654,0.0,0.2802627328323961,0.797307783333694
54,0.793956834532374,LogisticRegression,0.8133204115290922,0.7905222934196031,0.18150789012273524,0.5884430910183331,55,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.55}",0.22387654320987654,0.0,0.2802627328323961,0.797307783333694
47,0.793956834532374,LogisticRegression,0.8133291334770341,0.7905244516511533,0.18151957919345413,0.5884180887415539,48,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.48000000000000004}",0.2238827160493827,0.0,0.2802627328323961,0.7972988523785816
9,0.7956834532374102,DT,0.818137548758974,0.8039009509600491,0.2033547632963179,0.5884179460813774,10,"{'criterion': 'gini', 'splitter': 'random', 'min_samples_split': 20}",0.20493209876543209,0.0,0.22591155626503312,0.7958565689691249
68,0.7936690647482014,LogisticRegression,0.8129245573954378,0.7897482897759724,0.18082992402104034,0.5881801804765143,69,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.6900000000000001}",0.22485802469135804,0.0,0.2802627328323961,0.7971560256438007
67,0.7936690647482014,LogisticRegression,0.8129245573954378,0.7897482897759724,0.18082992402104034,0.5881801804765143,68,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.68}",0.22485802469135804,0.0,0.2802627328323961,0.7971560256438007
66,0.7936690647482014,LogisticRegression,0.8129245573954378,0.7897482897759724,0.18082992402104034,0.5881801804765143,67,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.67}",0.22485802469135804,0.0,0.2802627328323961,0.7971560256438007
49,0.7936690647482014,LogisticRegression,0.8129391440707657,0.7897607194395142,0.18082992402104034,0.5880709132066673,50,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.5}",0.2248703703703704,0.0,0.2802627328323961,0.7971498528042946
84,0.7933812949640288,LogisticRegression,0.8125435567278307,0.7889735014901613,0.18012857977790767,0.5879070229358435,85,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.85}",0.22585185185185186,0.0,0.28096448721836104,0.79700978418512
90,0.7933812949640288,LogisticRegression,0.812531370099987,0.7889713663971749,0.18014026884862655,0.5878862939955417,91,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.91}",0.22585185185185186,0.0,0.28096448721836104,0.7970039396497607
93,0.7933812949640288,LogisticRegression,0.8126237360481642,0.7893183931961876,0.18082992402104034,0.5877313198661143,94,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.9400000000000001}",0.2253518518518519,0.0,0.28016448721836107,0.796909112063554
92,0.7933812949640288,LogisticRegression,0.8126237360481642,0.7893183931961876,0.18082992402104034,0.5877313198661143,93,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.93}",0.2253518518518519,0.0,0.28016448721836107,0.796909112063554
91,0.7933812949640288,LogisticRegression,0.8126237360481642,0.7893183931961876,0.18082992402104034,0.5877313198661143,92,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.92}",0.2253518518518519,0.0,0.28016448721836107,0.796909112063554
69,0.7933812949640288,LogisticRegression,0.8127253086611573,0.7896706875573123,0.18150789012273527,0.5875356356289884,70,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.7000000000000001}",0.22485802469135804,0.0,0.2802627328323961,0.7968170425929533
87,0.793093525179856,LogisticRegression,0.8122339592046111,0.7885450858490957,0.18012857977790767,0.587397221094075,88,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.88}",0.22635185185185186,0.0,0.28096448721836104,0.7967597841851202
86,0.793093525179856,LogisticRegression,0.8122339592046111,0.7885450858490957,0.18012857977790767,0.587397221094075,87,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.87}",0.22635185185185186,0.0,0.28096448721836104,0.7967597841851202
85,0.793093525179856,LogisticRegression,0.8122339592046111,0.7885450858490957,0.18012857977790767,0.587397221094075,86,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.86}",0.22635185185185186,0.0,0.28096448721836104,0.7967597841851202
81,0.793093525179856,LogisticRegression,0.8122270697921078,0.7885463452526935,0.18014026884862655,0.5873971266002221,82,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.8200000000000001}",0.22634567901234567,0.0,0.28096448721836104,0.7967570260695139
80,0.793093525179856,LogisticRegression,0.8122270697921078,0.7885463452526935,0.18014026884862655,0.5873971266002221,81,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.81}",0.22634567901234567,0.0,0.28096448721836104,0.7967570260695139
89,0.793093525179856,LogisticRegression,0.8123235778921948,0.7888916902421919,0.18081823495032145,0.587237582291953,90,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.9}",0.22585185185185186,0.0,0.28096448721836104,0.7966649565989132
88,0.793093525179856,LogisticRegression,0.8123235778921948,0.7888916902421919,0.18081823495032145,0.587237582291953,89,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.89}",0.22585185185185186,0.0,0.28096448721836104,0.7966649565989132
95,0.793093525179856,LogisticRegression,0.8124141093449471,0.7892361178395556,0.18150789012273527,0.5870967657585008,96,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.9600000000000001}",0.2253518518518519,0.0,0.28016448721836107,0.7965701290127065
94,0.793093525179856,LogisticRegression,0.8124141093449471,0.7892361178395556,0.18150789012273527,0.5870967657585008,95,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.9500000000000001}",0.2253518518518519,0.0,0.28016448721836107,0.7965701290127065
96,0.793093525179856,LogisticRegression,0.8124141093449471,0.7892361178395556,0.18150789012273527,0.5870967657585008,97,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.97}",0.2253518518518519,0.0,0.28016448721836107,0.7965701290127065
65,0.793093525179856,LogisticRegression,0.8124037276919457,0.7892388997507085,0.18150789012273524,0.5870223922341254,66,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.66}",0.22535802469135802,0.0,0.2802627328323961,0.7965670425929534
63,0.793093525179856,LogisticRegression,0.812375502065681,0.789230773486911,0.18150789012273524,0.5870109544617399,64,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.64}",0.22535802469135802,0.0,0.2802627328323961,0.7965670425929532
61,0.793093525179856,LogisticRegression,0.8124887527910544,0.7895848864841544,0.18218585622443015,0.586832771321405,62,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.62}",0.2248641975308642,0.0,0.2802627328323961,0.7964749731223527
62,0.793093525179856,LogisticRegression,0.8124887527910544,0.7895848864841544,0.18218585622443015,0.586832771321405,63,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.63}",0.2248641975308642,0.0,0.2802627328323961,0.7964749731223527
60,0.793093525179856,LogisticRegression,0.8124887527910544,0.7895848864841544,0.18218585622443015,0.586832771321405,61,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.61}",0.2248641975308642,0.0,0.2802627328323961,0.7964749731223527
59,0.793093525179856,LogisticRegression,0.8124887527910544,0.7895848864841544,0.18218585622443015,0.586832771321405,60,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.6}",0.2248641975308642,0.0,0.2802627328323961,0.7964749731223527
14,0.7971223021582733,DT,0.8234511109819509,0.8213955574765549,0.2347866744593805,0.5868023841331415,15,"{'criterion': 'entropy', 'splitter': 'best', 'min_samples_split': 20}",0.17958024691358027,0.0,0.19249804852367597,0.7928165393135196
79,0.7928057553956834,LogisticRegression,0.8120064410000505,0.7884676515678616,0.18082992402104034,0.5867008784621862,80,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.8}",0.22634567901234567,0.0,0.28096448721836104,0.7964121984833069
78,0.7928057553956834,LogisticRegression,0.8120064410000505,0.7884676515678616,0.18082992402104034,0.5867008784621862,79,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.79}",0.22634567901234567,0.0,0.28096448721836104,0.7964121984833069
77,0.7928057553956834,LogisticRegression,0.8120064410000505,0.7884676515678616,0.18082992402104034,0.5867008784621862,78,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.78}",0.22634567901234567,0.0,0.28096448721836104,0.7964121984833069
64,0.7928057553956834,LogisticRegression,0.8121736823799902,0.7891527783456247,0.18218585622443015,0.5863639096354547,65,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.65}",0.22535802469135802,0.0,0.2802627328323961,0.7962280595421057
76,0.7925179856115108,LogisticRegression,0.8117980042754848,0.7883870992088283,0.18150789012273527,0.5860567593940205,77,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.77}",0.22634567901234567,0.0,0.28096448721836104,0.7960732154324595
73,0.7925179856115108,LogisticRegression,0.8117980042754848,0.7883870992088283,0.18150789012273527,0.5860567593940205,74,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.74}",0.22634567901234567,0.0,0.28096448721836104,0.7960732154324595
74,0.7925179856115108,LogisticRegression,0.8117980042754848,0.7883870992088283,0.18150789012273527,0.5860567593940205,75,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.75}",0.22634567901234567,0.0,0.28096448721836104,0.7960732154324595
75,0.7925179856115108,LogisticRegression,0.8117980042754848,0.7883870992088283,0.18150789012273527,0.5860567593940205,76,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.76}",0.22634567901234567,0.0,0.28096448721836104,0.7960732154324595
97,0.7925179856115107,LogisticRegression,0.8119001499575641,0.7887258295492668,0.1821975452951491,0.5859496389378323,98,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.98}",0.2258518518518519,0.0,0.28016448721836107,0.7959753014264996
72,0.7925179856115108,LogisticRegression,0.8118949385993478,0.7887359111531215,0.18218585622443015,0.5859054221981964,73,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.73}",0.22584567901234567,0.0,0.28096448721836104,0.795984232381612
71,0.7925179856115108,LogisticRegression,0.8118949385993478,0.7887359111531215,0.18218585622443015,0.5859054221981964,72,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.72}",0.22584567901234567,0.0,0.28096448721836104,0.795984232381612
70,0.7925179856115108,LogisticRegression,0.8118949385993478,0.7887359111531215,0.18218585622443015,0.5859054221981964,71,"{'penalty': 'elasticnet', 'C': 0.1, 'solver': 'saga', 'l1_ratio': 0.7100000000000001}",0.22584567901234567,0.0,0.28096448721836104,0.795984232381612
166,0.7928057553956834,LogisticRegression,0.8131345866703127,0.7929338013083257,0.18973699590882526,0.5846577389990298,167,"{'penalty': 'elasticnet', 'C': 1, 'solver': 'saga', 'l1_ratio': 0.6900000000000001}",0.2198888888888889,0.0,0.2712358424558413,0.795187057601143
167,0.7928057553956834,LogisticRegression,0.8131345866703127,0.7929338013083257,0.18973699590882526,0.5846577389990298,168,"{'penalty': 'elasticnet', 'C': 1, 'solver': 'saga', 'l1_ratio': 0.7000000000000001}",0.2198888888888889,0.0,0.2712358424558413,0.795187057601143
168,0.7928057553956834,LogisticRegression,0.8131345866703127,0.7929338013083257,0.18973699590882526,0.5846577389990298,169,"{'penalty': 'elasticnet', 'C': 1, 'solver': 'saga', 'l1_ratio': 0.7100000000000001}",0.2198888888888889,0.0,0.2712358424558413,0.795187057601143
169,0.7928057553956834,LogisticRegression,0.8131345866703127,0.7929338013083257,0.18973699590882526,0.5846577389990298,170,"{'penalty': 'elasticnet', 'C': 1, 'solver': 'saga', 'l1_ratio': 0.72}",0.2198888888888889,0.0,0.2712358424558413,0.795187057601143
175,0.7928057553956834,LogisticRegression,0.8131544504720946,0.7929425915498112,0.1897253068381064,0.5846500758246659,176,"{'penalty': 'elasticnet', 'C': 1, 'solver': 'saga', 'l1_ratio': 0.78}",0.2198888888888889,0.0,0.2712358424558413,0.7951929021365024
172,0.7928057553956834,LogisticRegression,0.8131544504720946,0.7929425915498112,0.1897253068381064,0.5846500758246659,173,"{'penalty': 'elasticnet', 'C': 1, 'solver': 'saga', 'l1_ratio': 0.75}",0.2198888888888889,0.0,0.2712358424558413,0.7951929021365024
170,0.7928057553956834,LogisticRegression,0.8131544504720946,0.7929425915498112,0.1897253068381064,0.5846500758246659,171,"{'penalty': 'elasticnet', 'C': 1, 'solver': 'saga', 'l1_ratio': 0.73}",0.2198888888888889,0.0,0.2712358424558413,0.7951929021365024
171,0.7928057553956834,LogisticRegression,0.8131544504720946,0.7929425915498112,0.1897253068381064,0.5846500758246659,172,"{'penalty': 'elasticnet', 'C': 1, 'solver': 'saga', 'l1_ratio': 0.74}",0.2198888888888889,0.0,0.2712358424558413,0.7951929021365024
173,0.7928057553956834,LogisticRegression,0.8131544504720946,0.7929425915498112,0.1897253068381064,0.5846500758246659,174,"{'penalty': 'elasticnet', 'C': 1, 'solver': 'saga', 'l1_ratio': 0.76}",0.2198888888888889,0.0,0.2712358424558413,0.7951929021365024
174,0.7928057553956834,LogisticRegression,0.8131544504720946,0.7929425915498112,0.1897253068381064,0.5846500758246659,175,"{'penalty': 'elasticnet', 'C': 1, 'solver': 'saga', 'l1_ratio': 0.77}",0.2198888888888889,0.0,0.2712358424558413,0.7951929021365024
176,0.7928057553956834,LogisticRegression,0.8131544504720946,0.7929425915498112,0.1897253068381064,0.5846500758246659,177,"{'penalty': 'elasticnet', 'C': 1, 'solver': 'saga', 'l1_ratio': 0.79}",0.2198888888888889,0.0,0.2712358424558413,0.7951929021365024
177,0.7928057553956834,LogisticRegression,0.8131544504720946,0.7929425915498112,0.1897253068381064,0.5846500758246659,178,"{'penalty': 'elasticnet', 'C': 1, 'solver': 'saga', 'l1_ratio': 0.8}",0.2198888888888889,0.0,0.2712358424558413,0.7951929021365024
178,0.7925179856115109,LogisticRegression,0.8128420831009037,0.7925164154309399,0.1897253068381064,0.5841485928524104,179,"{'penalty': 'elasticnet', 'C': 1, 'solver': 'saga', 'l1_ratio': 0.81}",0.22038271604938273,0.0,0.27193759684180624,0.7949459885562555
179,0.7925179856115109,LogisticRegression,0.8128420831009037,0.7925164154309399,0.1897253068381064,0.5841485928524104,180,"{'penalty': 'elasticnet', 'C': 1, 'solver': 'saga', 'l1_ratio': 0.8200000000000001}",0.22038271604938273,0.0,0.27193759684180624,0.7949459885562555
153,0.7925179856115109,LogisticRegression,0.8128446647170058,0.7925143575483564,0.18973699590882526,0.5841234996905235,154,"{'penalty': 'elasticnet', 'C': 1, 'solver': 'saga', 'l1_ratio': 0.56}",0.2203888888888889,0.0,0.27128434218306446,0.794937057601143
154,0.7925179856115109,LogisticRegression,0.8128446647170058,0.7925143575483564,0.18973699590882526,0.5841234996905235,155,"{'penalty': 'elasticnet', 'C': 1, 'solver': 'saga', 'l1_ratio': 0.5700000000000001}",0.2203888888888889,0.0,0.27128434218306446,0.794937057601143
155,0.7925179856115109,LogisticRegression,0.8128446647170058,0.7925143575483564,0.18973699590882526,0.5841234996905235,156,"{'penalty': 'elasticnet', 'C': 1, 'solver': 'saga', 'l1_ratio': 0.5800000000000001}",0.2203888888888889,0.0,0.27128434218306446,0.794937057601143
158,0.7925179856115109,LogisticRegression,0.8128481394841047,0.7925213507745223,0.18973699590882526,0.5841146841490665,159,"{'penalty': 'elasticnet', 'C': 1, 'solver': 'saga', 'l1_ratio': 0.61}",0.22038271604938273,0.0,0.2713176755163978,0.7949401440208961
165,0.7925179856115109,LogisticRegression,0.8128493324720151,0.7925230935708852,0.18973699590882526,0.5841048708771271,166,"{'penalty': 'elasticnet', 'C': 1, 'solver': 'saga', 'l1_ratio': 0.68}",0.22038271604938273,0.0,0.2720869062856286,0.7949401440208961
164,0.7925179856115109,LogisticRegression,0.8128493324720151,0.7925230935708852,0.18973699590882526,0.5841048708771271,165,"{'penalty': 'elasticnet', 'C': 1, 'solver': 'saga', 'l1_ratio': 0.67}",0.22038271604938273,0.0,0.2720869062856286,0.7949401440208961
163,0.7925179856115109,LogisticRegression,0.8128493324720151,0.7925230935708852,0.18973699590882526,0.5841048708771271,164,"{'penalty': 'elasticnet', 'C': 1, 'solver': 'saga', 'l1_ratio': 0.66}",0.22038271604938273,0.0,0.2720869062856286,0.7949401440208961
156,0.7922302158273382,LogisticRegression,0.8125357721129138,0.7920925265537038,0.18973699590882526,0.5836009835004171,157,"{'penalty': 'elasticnet', 'C': 1, 'solver': 'saga', 'l1_ratio': 0.59}",0.22088271604938275,0.0,0.27211767551639776,0.794690144020896
157,0.7922302158273382,LogisticRegression,0.8125357721129138,0.7920925265537038,0.18973699590882526,0.5836009835004171,158,"{'penalty': 'elasticnet', 'C': 1, 'solver': 'saga', 'l1_ratio': 0.6}",0.22088271604938275,0.0,0.27211767551639776,0.794690144020896
162,0.7922302158273382,LogisticRegression,0.8125437556958501,0.7920968526285053,0.18973699590882526,0.5835892318666983,163,"{'penalty': 'elasticnet', 'C': 1, 'solver': 'saga', 'l1_ratio': 0.65}",0.22088271604938275,0.0,0.2720869062856286,0.7946901440208961
