,Type,Plot,Site_Name,mean,min,prctile5,max,prctile95,std,MTD,median,skewness,kurtosis,IQR,MAD,meanci_1,meanci_2,Diff_median_of_plot,Diff_mean_of_plot,Diff_std_of_plot,Diff_median_of_row,Diff_mean_of_row,Diff_std_of_row,prctile33,mean_first_ring,mean_second_ring,mean_third_ring,mean_core,median_first_ring,median_second_ring,median_third_ring,median_core,CWSI,CWSI_minus_CWSI_of_row
1243,Control,A,Sde_David,4.00384389,0.57032242,1.47553368,13.16963425,9.01292229,2.320498336,12.59931183,3.28987732,1.409046124,5.071089097,2.83952713,1.79505793,3.89834719,4.10934059,-0.710002899,-0.738775901,-0.013189772,-0.689689636,-0.714267317,0.012371074,1.95574522,4.27811029,3.50097273,2.67250596,2.80226608,4.04990234,3.01000443,2.70507469,2.86500206,0.205114937,-0.10044999
1246,Control,A,Sde_David,3.36686623,-0.42966614,1.21470442,13.14150085,8.93473072,2.285081296,13.57116699,2.66016235,2.132618274,7.496988611,1.330004692,1.534067462,3.30521049,3.42852197,-0.080287933,-0.101798243,0.022227268,-0.05997467,-0.077289659,0.047788114,1.7685088,3.97100591,3.62743627,3.38460361,2.36900275,2.98982468,2.65998306,2.99527397,2.42019501,0.156225656,-0.051560708
1248,Control,A,Sde_David,3.64598002,0.6001152,1.65998306,13.04985275,8.65937653,2.075746249,12.44973755,3.14013901,2.203565834,8.300991473,1.48015213,1.363398636,3.57129711,3.72066293,-0.560264587,-0.380912031,0.231562315,-0.539951324,-0.356403447,0.257123161,2.10803118,3.79657422,3.7896541,3.17741283,3.01734036,3.03523483,3.34006729,3.07001343,2.88998642,0.244878309,-0.140213361
1250,Control,A,Sde_David,3.57814661,0.73010864,1.68036423,13.15011826,8.48903046,1.985696908,12.42000961,3.07500496,2.238904039,8.427811904,1.349441528,1.289518718,3.51823286,3.63806036,-0.495130539,-0.313078617,0.321611655,-0.474817276,-0.288570034,0.347172502,2.13459907,3.89416085,4.02129532,3.09630246,2.95379181,3.07991638,3.33995285,2.98984947,3.06019058,0.251815448,-0.1471505
1255,Control,A,Sde_David,3.66158654,0.57005653,1.4699501,13.34888611,8.9108902,2.303908517,12.77882957,2.99005089,1.771635875,6.045638476,2.079631805,1.649489596,3.57342762,3.74974546,-0.210176468,-0.19651855,0.003400047,-0.189863205,-0.172009966,0.028960893,1.82080648,3.94505054,2.97308014,2.75756468,3.39678992,3.07003937,2.66049347,2.79000053,3.28502426,0.124142062,-0.019477114
1259,Control,A,Sde_David,3.81725983,-0.40977516,1.1236167,13.29986343,8.62504559,2.291460727,13.7096386,3.45002899,1.573031722,6.303843051,2.212774277,1.611047633,3.73290378,3.90161588,-0.670154572,-0.352191838,0.015847836,-0.649841309,-0.327683254,0.041408682,1.7949355,4.11957821,3.14095483,3.03877774,3.15881433,3.76986084,3.12988052,2.95002518,3.15006409,0.117014687,-0.01234974
1260,Control,A,Sde_David,3.6671742,0.56016693,1.49991837,13.27124176,7.86735573,1.941221192,12.71107483,3.35997353,2.039445903,8.524460077,1.669931412,1.292104852,3.58731031,3.7470381,-0.580099106,-0.202106214,0.366087372,-0.559785843,-0.17759763,0.391648218,2.05078781,3.96849816,3.31024514,2.84834304,2.98223606,3.39120255,3.5297142,2.85513649,2.96507416,0.187501204,-0.082836256
1261,Control,A,Sde_David,3.75229109,0.46020088,1.68999329,13.31995544,9.39187908,2.374229844,12.85975456,2.97013245,1.847363161,6.248506133,2.03259182,1.698750395,3.66959677,3.83498541,-0.190258026,-0.287223097,-0.066921281,-0.169944763,-0.262714513,-0.041360434,1.94291096,3.91757098,3.6668315,2.58745059,2.2470043,3.28996048,2.88992653,2.39997253,2.09500084,0.157781466,-0.053116518
1263,Control,A,Sde_David,3.57910418,0.6400753,1.58012638,13.37032471,9.59065685,2.407529054,12.7302494,2.75991974,2.129278342,7.206674575,1.570083618,1.661758205,3.52119911,3.63700926,0.019954681,-0.114036194,-0.100220491,0.040267944,-0.08952761,-0.074659644,1.93392318,4.21835524,3.89882607,3.48865514,2.71780292,3.12990341,2.78009186,2.88997421,2.71005974,0.15530536,-0.050640413
1272,Control,A,Sde_David,3.63077256,1.2500721,1.78001938,13.36988983,9.24426384,2.305419751,12.11981773,2.80019531,2.183349615,7.503582994,1.562474251,1.579498274,3.54398308,3.71756203,-0.020320892,-0.165704567,0.001888813,-0.00000763,-0.141195984,0.027449659,2.05963011,3.46891604,4.02105383,2.67501167,2.55090376,2.57002792,2.84041748,2.59006271,2.54496918,0.189937228,-0.08527228
1280,Control,A,Sde_David,3.42366653,0.05026474,1.37046165,13.12047806,8.79457855,2.224266831,13.07021332,2.81960526,2.095979962,7.671138772,1.769672394,1.509721684,3.36466607,3.48266699,-0.239730835,-0.158598537,0.083041732,-0.22952652,-0.152318673,0.142446289,1.74645353,3.56663177,3.21432039,2.9425195,2.89987233,2.78943863,2.79012909,2.54987564,2.67967453,0.150466804,-0.043214715
1281,Control,A,Sde_David,4.11842139,0.43022118,1.53985224,13.34941254,8.97945213,2.272596227,12.91919136,3.63013992,1.39637208,5.149895776,2.542368889,1.692472743,4.04437543,4.19246734,-0.850265503,-0.653353395,0.034712336,-0.840061188,-0.647073532,0.094116893,2.07836549,4.27512521,3.81087559,3.14340035,2.59008472,3.93063507,3.5750843,3.09005508,2.49020157,0.195098768,-0.087846679
1284,Control,A,Sde_David,3.94671198,0.62013016,1.67993011,13.37132034,9.30019398,2.233142172,12.75119019,3.35007629,1.921747833,6.925702997,1.869974136,1.54454088,3.89315422,4.00026974,-0.570201874,-0.481643992,0.074166391,-0.559997559,-0.475364128,0.133570948,2.1851482,4.13026489,4.23917931,3.76253495,3.47058236,3.30990372,3.48978195,3.48970566,3.44991646,0.224517073,-0.117264983
1286,Control,A,Sde_David,3.79495199,0.75026093,1.36116829,13.37834702,10.26724167,2.654407514,12.62808609,2.84958801,1.694727702,5.232634024,2.230081558,1.955199931,3.71379667,3.87610732,-0.069713593,-0.329884002,-0.347098951,-0.059509277,-0.323604138,-0.287694394,1.77470264,4.41853098,4.17258702,2.3452038,2.08721344,3.26009521,3.24015388,2.41002998,1.94996796,0.111440596,-0.004188507
1287,Control,A,Sde_David,4.32522648,1.38035164,2.38859711,13.34974442,9.92913666,2.226890454,11.96939278,3.5799118,1.982435892,6.654148443,1.679742813,1.545459252,4.2609056,4.38954736,-0.800037384,-0.860158495,0.08041811,-0.789833069,-0.853878631,0.139822667,2.69550662,4.96399269,4.62737354,3.28565017,3.30648201,4.14997444,3.8900219,3.09009323,3.29005394,0.365119231,-0.257867142
1289,Control,A,Sde_David,4.03459998,1.22021255,2.0600008,13.34875641,9.38125839,2.216126414,12.12854385,3.3498703,1.977449261,6.801399862,1.720108986,1.552174665,3.94462729,4.12457268,-0.56999588,-0.569531993,0.09118215,-0.559791565,-0.563252129,0.150586707,2.3853708,4.50996179,3.17190433,3.01206194,3.23156881,3.51516876,2.99015198,2.80010757,3.29007111,0.279677777,-0.172425688
1301,Control,A,Sde_David,3.61971349,1.13001785,1.89013805,13.34845886,8.51970596,2.111065514,12.21844101,2.87997208,2.241641026,8.155566782,1.607279778,1.453308233,3.54982078,3.6896062,-0.100097656,-0.1546455,0.19624305,-0.089893341,-0.148365637,0.255647607,2.15669536,4.0269796,3.94034024,2.38055841,2.75938496,3.10023079,3.03992043,2.24992905,2.74994049,0.216678405,-0.109426316
1302,Control,A,Sde_David,4.0556307,1.06020699,1.74026413,13.35081635,10.22211609,2.472357922,12.29060936,3.35523949,1.845205609,6.0981609,2.159820557,1.745680641,3.93610421,4.1751572,-0.575365067,-0.590562713,-0.165049358,-0.565160751,-0.58428285,-0.105644801,2.13105589,4.20441629,2.8574631,3.30707906,4.28480471,3.48008308,2.60980377,3.2500473,4.19992599,0.20961481,-0.10236272
1303,Control,A,Sde_David,3.87482557,0.93019257,1.85003433,13.35023651,9.30166092,2.191784149,12.42004395,3.29002533,2.094433045,7.437551519,1.609802246,1.481092597,3.79868992,3.95096122,-0.510150909,-0.409757579,0.115524415,-0.499946594,-0.403477715,0.174928972,2.25067515,3.8549395,4.04392255,3.47490198,2.579433,3.17511139,3.40998611,3.45989571,2.46498451,0.242569543,-0.135317454
1305,Control,A,Sde_David,4.28244086,1.35005913,2.12027359,13.30027161,8.89181213,2.029069064,11.95021248,3.70012817,1.807552627,6.725318557,2.009656906,1.45279415,4.18803536,4.37684635,-0.920253754,-0.817372868,0.278239499,-0.910049438,-0.811093004,0.337644056,2.6428466,4.36955299,4.02610914,3.47479354,3.0736045,3.76020584,3.83012543,2.97018967,3.02013931,0.350611562,-0.243359473
1306,Control,A,Sde_David,3.74837082,0.95007095,1.71001015,13.35136185,9.29527054,2.291349174,12.40129089,3.04993782,2.159047646,7.800525446,1.779953003,1.556675847,3.66661663,3.83012502,-0.2700634,-0.283302831,0.01595939,-0.259859085,-0.277022967,0.075363947,2.07339169,4.1778927,3.56120269,2.68500401,2.39417096,3.40508614,3.08981857,2.64007721,2.42002258,0.193728502,-0.086476413
1318,Control,A,Sde_David,4.22850342,1.02013931,1.75157337,13.36320267,9.39934235,2.236335946,12.34306335,3.569841,1.691834714,5.985737156,2.090497971,1.624615545,4.15278087,4.30422596,-0.789966583,-0.763435427,0.070972618,-0.84980011,-0.785787821,0.123042928,2.40949526,4.50534449,3.45275965,3.40755788,3.57145271,3.72952805,3.21988258,3.20965347,3.51478729,0.286323991,-0.180060083
1319,Control,A,Sde_David,3.95693426,0.40023575,1.79469357,13.33959732,9.33616199,2.300354928,12.93936157,3.2800499,1.876364036,6.580685028,2.059915543,1.626564925,3.8786458,4.03522273,-0.500175476,-0.491866272,0.006953636,-0.560009003,-0.514218666,0.059023946,2.14947119,3.95577932,4.64696605,2.76570269,2.46650496,3.38998947,4.03992996,2.71008453,2.51003418,0.214688168,-0.10842426
1320,Control,A,Sde_David,3.7144485,0.49011383,1.34058533,13.35151062,10.11081371,2.566045094,12.86139679,2.85,1.854110678,5.98969867,1.932695389,1.824867207,3.59183884,3.83705815,-0.07012558,-0.249380506,-0.25873653,-0.129959106,-0.2717329,-0.20666622,1.8166705,4.26107469,2.54701951,2.27360645,1.87119107,3.60493431,2.70980225,2.30515442,1.78996048,0.123002611,-0.016738703
1322,Control,A,Sde_David,3.72481385,1.0501133,1.65456829,13.33090363,9.48660755,2.343919882,12.28079033,3.10013733,2.090601364,7.229899393,1.597212791,1.589157545,3.61457273,3.83505497,-0.320262909,-0.259745858,-0.036611319,-0.380096436,-0.282098252,0.015458991,2.02372883,3.8822748,2.65369707,3.08331585,3.44559127,2.87489281,2.59487877,3.16005859,3.4399086,0.180046539,-0.073782631
1328,Control,A,Sde_David,3.80492973,0.66005287,1.41164675,13.33203659,9.02357635,2.286928757,12.67198372,3.31040726,1.919422955,7.175611823,2.069955826,1.581114876,3.70827502,3.90158445,-0.530532837,-0.339861743,0.020379806,-0.590366364,-0.362214137,0.072450117,1.93634829,3.9479181,2.98772751,3.80517144,4.55189786,2.77510986,2.98968658,3.8899437,4.52969131,0.15597347,-0.049709562
1334,Control,A,Sde_David,3.56358848,0.25031052,1.24995117,13.36753998,8.90426292,2.274615947,13.11722946,2.97983322,1.869945617,6.80888272,2.120213509,1.606123164,3.50723531,3.61994164,-0.199958801,-0.098520487,0.032692616,-0.259792328,-0.120872881,0.084762927,1.73099936,4.04694807,3.75049448,2.96379069,2.37127834,3.23991928,2.89987335,2.87017212,2.27997742,0.099400478,0.00686343
1337,Control,A,Sde_David,4.19032198,0.82007751,1.8983181,13.3617836,8.73056335,2.071357461,12.54170609,3.72018585,1.751147601,6.638326689,1.840104103,1.461310557,4.11991191,4.26073206,-0.940311432,-0.725253991,0.235951102,-1.000144958,-0.747606385,0.288021413,2.46090594,4.19583277,4.42330382,3.74240995,3.77745898,3.37961159,4.21985779,3.63501129,3.74494324,0.300487473,-0.194223565
1338,Control,A,Sde_David,3.9906916,0.4700695,1.85002289,13.34951935,8.77610931,2.099704014,12.87944984,3.6098896,1.895370105,7.300289399,1.96979332,1.44404747,3.93087643,4.05050677,-0.830015182,-0.525623606,0.20760455,-0.889848709,-0.547976,0.25967486,2.24097064,4.48371782,4.0931706,3.28245066,2.62797798,3.89006386,3.7100235,3.11007462,2.39987335,0.239895982,-0.133632074
1339,Control,A,Sde_David,3.80787326,0.73015556,1.5300518,13.36976013,9.32355995,2.364245222,12.63960457,3.0398632,1.776910178,6.105068646,2.269952774,1.721215971,3.7372209,3.87852562,-0.259988785,-0.342805271,-0.056936658,-0.319822311,-0.365157665,-0.004866348,1.93072838,3.94946233,4.17219486,3.21915477,3.11792283,2.87989197,3.45014725,2.97991905,3.00510178,0.154425203,-0.048161295
1340,Control,A,Sde_David,4.43680508,1.90025482,2.57115707,13.1986824,9.79540176,2.227774801,11.29842758,3.53502808,1.890814231,6.102037809,1.819757462,1.610530182,4.30202928,4.57158089,-0.755153656,-0.971737092,0.079533763,-0.814987183,-0.994089486,0.131604073,2.84359606,5.14952038,3.31216984,3.0062854,3.24179406,4.33046494,3.14010391,2.9900032,3.23993454,0.405917412,-0.299653504
1341,Control,A,Sde_David,3.86730341,0.86018715,1.63000469,13.3698822,9.77489796,2.493427368,12.50969505,2.97998962,1.764057758,5.701518757,2.280164719,1.822689964,3.79831845,3.93628838,-0.200115204,-0.402235424,-0.186118804,-0.25994873,-0.424587818,-0.134048494,1.95113459,4.51627374,4.17376055,3.0433139,2.09159762,3.33005486,2.98002777,2.5399662,2.02503357,0.160047051,-0.053783143
1345,Control,A,Sde_David,3.80046276,0.12019501,1.41009169,13.27878723,9.49268627,2.343280523,13.15859222,3.00002441,1.874368025,6.43961997,1.762578011,1.660674158,3.69604384,3.90488167,-0.220149994,-0.335394766,-0.03597196,-0.279983521,-0.357747159,0.01609835,2.0811661,4.15307417,3.16703026,2.91214495,3.06738434,3.03001556,2.94000778,2.91986618,3.02995834,0.195870328,-0.08960642
1354,Control,A,Sde_David,3.74639747,0.62009048,1.53499794,13.21973419,9.76564217,2.44777039,12.59964371,2.82006645,1.895639667,6.104036941,1.69002533,1.744037366,3.62324499,3.86954995,-0.140192032,-0.381329482,-0.140461826,-0.200025558,-0.403681876,-0.088391516,2.01509906,4.40720674,3.10484491,2.76854671,2.79283286,2.96007156,2.51996994,2.75009537,2.6751461,0.199716621,-0.093452713
1355,Control,A,Sde_David,3.58035272,0.71008873,1.65999947,13.13073349,8.92667637,2.322372166,12.42064476,2.70986176,1.895380375,6.279262987,1.940393448,1.686467332,3.46714358,3.69356186,-0.029987335,-0.215284729,-0.015063603,-0.089820862,-0.237637123,0.037006707,1.90608882,3.73423017,3.308251,2.58242407,2.55299075,2.75995255,2.56033325,2.57489586,2.54997635,0.170489828,-0.06422592
1360,Control,A,Sde_David,3.45188992,0.48005867,1.34998579,13.24974442,8.51727238,2.135932482,12.76968575,2.86994934,2.052171099,7.571660206,1.760034561,1.46100471,3.3905285,3.51325134,-0.190074921,-0.086821931,0.171376082,-0.249908447,-0.109174325,0.223446392,1.81439383,4.02473237,3.76957328,2.61653356,2.51373304,3.249897,3.05046082,2.4399929,2.38996506,0.145905437,-0.039641529
1362,Control,A,Sde_David,3.98146237,-0.62976494,1.67997169,13.36000977,9.25831814,2.283199562,13.9897747,3.28024063,1.804342021,6.633506657,1.779551506,1.588537049,3.8911383,4.07178643,-0.500366211,-0.516394376,0.024109001,-0.560077667,-0.542691255,0.088530563,2.21884524,3.59904387,3.93377039,4.05069985,3.95816215,2.98993835,2.98961411,3.94000587,3.86992035,0.233800503,-0.131065962
1367,Control,A,Sde_David,4.01509141,1.26003609,1.81896172,13.36091003,9.10708618,2.173675916,12.10087395,3.44978294,1.911390491,6.976576549,1.95513916,1.517135797,3.94292994,4.08725289,-0.669908524,-0.550023424,0.133632647,-0.72961998,-0.576320303,0.198054209,2.27898881,4.3326846,3.55489307,3.27655821,3.82902269,3.44508896,3.02996216,3.28976593,3.96997604,0.250369871,-0.14763533
1371,Control,A,Sde_David,3.78748481,0.70011101,1.72995148,13.28983459,8.7255394,2.098887232,12.58972359,3.30006943,2.238834593,8.578136352,1.620117188,1.381786177,3.71254788,3.86242174,-0.520195007,-0.322416819,0.208421331,-0.579906464,-0.348713698,0.272842893,2.209987,4.44333295,3.39930307,2.96056628,2.19754065,3.70987091,2.98014221,2.86013947,2.20989761,0.231360084,-0.128625544
1377,Control,A,Sde_David,4.02080287,1.08011818,1.63004436,12.99030304,9.76622562,2.463496717,11.91018486,3.29005432,1.598371194,5.241183049,2.497139931,1.821138068,3.89548919,4.14611654,-0.610179901,-0.655734875,-0.156188153,-0.669891357,-0.682031754,-0.091766591,1.99777632,4.42081764,3.05870831,2.67368232,2.56998752,3.89034653,2.79000854,2.42977142,2.53995323,0.195072212,-0.092337672
1378,Control,A,Sde_David,4.2549251,1.30004883,1.92012119,13.19893646,9.90943356,2.465822142,11.89888763,3.39974594,1.5371462,4.885811762,2.612033844,1.865069755,4.11342626,4.39642393,-0.719871521,-0.889857105,-0.158513579,-0.779582977,-0.916153984,-0.094092017,2.24886232,4.37110305,3.04242359,2.68747103,2.54466087,3.90481567,2.8250103,2.530056,2.52499962,0.262391013,-0.159656472
1379,Control,A,Sde_David,4.17648934,1.05008888,2.1001976,13.1999321,8.89099426,2.012744202,12.14984322,3.61999893,1.871959769,6.883719247,1.699689865,1.405406118,4.09033423,4.26264446,-0.940124512,-0.811421354,0.294564361,-0.999835968,-0.837718233,0.358985923,2.58472588,4.66691721,3.52114768,3.34634523,3.1891443,3.80994415,3.36997414,3.33985138,3.09002495,0.352439573,-0.249705032
1382,Control,A,Sde_David,3.46585697,0.45010948,1.11009464,13.22034454,8.87673874,2.380276902,12.77023506,2.75986481,1.728176535,6.037084637,2.425127029,1.741839282,3.37656185,3.5551521,-0.079990387,-0.100788983,-0.072968338,-0.139701843,-0.127085862,-0.008546776,1.5307516,3.61395469,3.4914595,2.71510468,2.70727085,2.63002586,2.83992767,2.70490456,2.74003983,0.069857966,0.032876575
1395,Control,A,Sde_David,3.83844406,1.27002335,1.51999092,13.19948578,9.64078522,2.473865211,11.92946243,2.91996574,1.818966663,5.863622485,1.940395355,1.790187151,3.72006288,3.95682524,-0.240091324,-0.473376067,-0.166556647,-0.29980278,-0.499672946,-0.102135085,2.00720083,4.46871189,3.06116335,2.65115598,2.43849271,3.43027496,2.80996704,2.54000092,2.37002754,0.197599024,-0.094864484
1396,Control,A,Sde_David,3.59049575,0.30051765,1.2100359,13.35998306,9.45514069,2.516418655,13.05946541,2.7801281,1.715272778,5.769769394,2.500347137,1.848086935,3.5189905,3.66200101,-0.000253677,-0.125427764,-0.209110091,-0.060136795,-0.16843759,-0.137047498,1.57340989,3.4574574,3.93666835,2.88350374,2.90288195,2.26024399,3.15984497,2.58472786,2.75993118,0.05598507,0.055026787
1398,Control,A,Sde_David,3.68174947,-0.10962906,1.52999077,13.33042297,9.12924728,2.245781439,13.44005203,2.98019562,2.017047458,7.243219965,1.569786072,1.525061974,3.57934614,3.78415281,-0.200321198,-0.216681481,0.061527124,-0.260204315,-0.259691307,0.133589718,2.03416834,3.87661604,2.89545301,3.31316306,2.96622087,2.93016968,2.77972374,3.29996262,2.91496048,0.182922592,-0.071910735
1401,Control,A,Sde_David,3.63482606,0.51005516,1.42999353,13.36934814,9.67987156,2.455441668,12.85929298,2.77015839,1.923454861,6.41185175,1.959641457,1.741604076,3.57266787,3.69698425,0.009716034,-0.169758065,-0.148133105,-0.050167084,-0.212767891,-0.076070511,1.83269567,4.13714383,3.25698886,3.01904909,2.24095966,3.42008743,2.33512268,2.39026985,2.05498085,0.127417496,-0.016405639
1402,Control,A,Sde_David,3.73913823,1.39002953,1.7400692,13.28867874,8.88900528,2.218328319,11.89864922,3.01009521,2.094157901,7.520731385,1.849843979,1.540426774,3.59744612,3.88083035,-0.230220795,-0.274070244,0.088980244,-0.290103912,-0.31708007,0.161042838,2.11061252,4.78595267,2.6050609,2.20710012,1.91444094,3.88502464,2.54488525,2.24994812,1.97985611,0.203982726,-0.092970869
1403,Control,A,Sde_David,4.04000134,0.29022179,1.42989197,13.36128006,9.13976288,2.26468317,13.07105827,3.63000069,1.631743257,6.120522461,2.060253143,1.58806296,3.9656042,4.11439847,-0.850126266,-0.574933345,0.042625393,-0.910009384,-0.617943171,0.114687987,2.09418339,4.42903517,3.98690075,3.76618673,2.95099725,4.01004944,3.43979797,3.82009659,2.89483795,0.19945655,-0.088444693
1413,Control,A,Sde_David,3.9055885,0.42010307,1.11004143,13.20046997,8.97884865,2.3047143,12.7803669,3.44124222,1.512712561,5.747928083,2.315179825,1.671621696,3.7748391,4.0363379,-0.761367798,-0.540520509,0.002594264,-0.821250916,-0.583530335,0.074656857,1.8754091,4.09571346,3.11392378,3.23603314,2.93957863,3.74007416,3.22011948,3.3698864,2.98485184,0.162264273,-0.051252417
1422,Control,A,Sde_David,3.69152117,0.68004036,1.33015718,13.24842834,9.4697506,2.489625345,12.56838799,2.78991699,1.66259555,5.49219469,2.597868919,1.860828426,3.59627396,3.78676838,-0.110042572,-0.326453178,-0.182316782,-0.16992569,-0.369463004,-0.110254188,1.70308612,4.26771825,3.09753882,1.85456898,1.66128586,3.83996773,2.60507774,1.89998436,1.59012222,0.116062665,-0.005050809
1426,Control,A,Sde_David,3.81478647,1.50009155,1.93709793,13.26977539,8.67604103,2.105727255,11.76968384,3.17005539,2.140876109,7.808657724,1.770002365,1.454563571,3.71229654,3.9172764,-0.490180969,-0.449718479,0.201581308,-0.550064087,-0.492728305,0.273643902,2.2670735,4.20656496,3.13991827,3.08073796,3.36664658,3.31993103,3.04018402,2.84003067,3.14985275,0.267273622,-0.156261765
1429,Control,A,Sde_David,3.93220913,1.80013657,2.34007721,13.1187973,8.59315968,2.000220896,11.31866074,3.12980652,2.121333967,7.326488179,1.427271843,1.409957362,3.79568477,4.06873348,-0.449932098,-0.567141135,0.307087668,-0.509815216,-0.610150961,0.379150261,2.59024955,4.25645924,2.92435905,2.7194644,2.75665456,3.69045258,2.92001724,2.75,2.80002594,0.353920525,-0.242908668
1431,Control,A,Sde_David,3.89740266,1.04011536,2.08791046,13.24989319,8.97221603,2.117292542,12.20977783,3.19986534,2.096977428,7.424247264,1.579929352,1.470660316,3.82453803,3.97026728,-0.519990921,-0.532334665,0.190016022,-0.579874039,-0.575344491,0.262078615,2.38101574,3.98878181,3.96691423,3.51199814,3.1175462,3.25516319,3.18996811,3.13999557,3.08018494,0.297822738,-0.186810882
1437,Control,A,Sde_David,4.41554055,1.18022308,2.20983677,13.26924286,9.8787735,2.279785369,12.08901978,3.56998215,1.665401444,5.377698802,2.057720184,1.682904709,4.34957716,4.48150394,-0.790107727,-0.950472559,0.027523194,-0.689422607,-0.83391043,0.150044039,2.64447437,5.15688136,4.63086163,3.16832615,3.10211783,4.3399025,3.6050869,2.88974915,3.10010872,0.351060005,-0.209932654
1438,Control,A,Sde_David,4.13545424,0.34003792,1.60058784,13.32050858,9.50120506,2.348231622,12.98047066,3.45992432,1.641821324,5.744953618,2.067538261,1.6981764,4.06507562,4.20583287,-0.680049896,-0.670386252,-0.040923058,-0.579364777,-0.553824123,0.081597786,2.21898045,4.21085093,3.95705846,3.1393916,3.20106829,3.25011597,3.48574409,3.22986755,3.13990746,0.233837753,-0.092710402
1439,Control,A,Sde_David,3.9821753,0.77015648,1.66027222,13.18813095,9.08016357,2.120327391,12.41797447,3.39991531,2.017919913,7.438344077,1.340091705,1.40999187,3.89983979,4.06451082,-0.620040894,-0.517107314,0.186981172,-0.519355774,-0.400545185,0.309502017,2.40024192,4.51242806,3.37762432,3.22495766,3.26827541,3.93501244,3.20981941,3.11999664,3.13494453,0.283774725,-0.142647374
1442,Control,A,Sde_David,3.80438464,0.98009453,1.65996933,13.3791748,9.63653564,2.307214232,12.39908028,3.09992561,2.148541873,7.52712008,1.520183563,1.555358141,3.71669878,3.8920705,-0.320051193,-0.339316651,0.0000943,-0.219366074,-0.222754522,0.122615176,2.16940693,4.04422819,3.56369837,3.24028879,2.59221594,3.0100914,3.17994843,3.11981735,2.60052643,0.220180401,-0.07905305
1443,Control,A,Sde_David,3.65263245,0.87025032,1.70002899,13.28914032,8.9282444,2.232609796,12.41889,3.0151783,1.994978291,7.138023464,2.050374985,1.57435894,3.56197109,3.7432938,-0.235303879,-0.187564455,0.074698768,-0.134618759,-0.071002326,0.197219612,1.9394984,4.45909467,2.80197581,2.40211041,2.14101815,3.8201767,2.74963913,2.32501564,2.12013397,0.156841317,-0.015713966
1444,Control,A,Sde_David,3.92682187,1.41033134,1.91011219,13.36837921,8.68453979,2.142692755,11.95804787,3.4300705,1.894134253,6.950236976,2.109948158,1.51864485,3.82919841,4.02444534,-0.650196075,-0.461753884,0.164615809,-0.549510956,-0.345191755,0.287136653,2.19627966,4.46205643,3.23050969,2.62460948,2.45146923,3.93012772,2.98976288,2.41002808,2.37005768,0.227583756,-0.086456406
1447,Control,A,Sde_David,3.56966315,0.50002441,1.28202057,13.27886734,8.90441818,2.204755034,12.77884293,3.02022514,2.037572126,7.415667596,1.619945526,1.480590676,3.50003433,3.63929196,-0.240350723,-0.104595155,0.102553529,-0.139665604,0.011966974,0.225074374,1.88899497,3.92460386,3.73137333,2.42064635,2.6187595,3.18013344,3.31013641,2.44004974,2.61012421,0.142927778,-0.001800428
1453,Control,A,Sde_David,3.7051351,0.94000244,1.44206085,13.2791481,10.00610733,2.647282336,12.33914566,2.78991318,1.763820386,5.474032629,2.069946289,1.931531319,3.58768448,3.82258572,-0.110038757,-0.340067111,-0.339973772,-0.009353638,-0.223504982,-0.217452928,1.73551351,4.36892656,2.44267829,2.35140889,2.52646015,3.50005722,2.27492142,2.22999191,2.51508141,0.12475679,0.01637056
1457,Control,A,Sde_David,3.63271961,0.79011307,1.59002666,13.27906952,9.62704697,2.412526262,12.48895645,2.84003601,2.067455075,6.946852827,1.70975399,1.657570572,3.55340995,3.71202926,-0.060161591,-0.167651618,-0.105217699,0.040523529,-0.051089489,0.017303145,1.91494391,3.71037004,4.006537,2.69168912,3.5024021,2.649963,3.05997238,2.62997971,3.58010635,0.150076632,-0.008949281
1458,Control,A,Sde_David,3.8302514,1.01007996,1.58005981,13.34886703,9.80995064,2.562194321,12.33878708,2.87000618,1.768161755,5.583848385,2.220027924,1.879446432,3.70413654,3.95636626,-0.09013176,-0.36518341,-0.254885757,0.01055336,-0.24862128,-0.132364913,1.90602848,4.44465874,3.07551969,2.42297388,1.96952561,3.15976105,2.73995934,2.40995941,1.89495621,0.147620457,-0.006493106
1459,Control,A,Sde_David,4.07995181,1.79033432,2.19996262,13.34009323,9.22572632,2.202939999,11.54975891,3.22992096,1.910800822,6.490570256,1.849983215,1.586881144,3.94552075,4.21438288,-0.450046539,-0.61488382,0.104368565,-0.34936142,-0.498321691,0.226889409,2.44609224,4.66991083,3.06421859,2.59281073,2.32832567,4.21494827,2.98498306,2.59001694,2.31498871,0.296406344,-0.155278993
