ID,Label,RTK_Num,Plot,row,Site_Name,cluster_number,Tree_num,Longitude,Latitude,mean,min,prctile5,max,prctile95,std,Std_plot,MTD,median,skewness,kurtosis,IQR,MAD,Meanci_1,Meanci_2,centroidY,centroidX,Diff_median_of_plot,Diff_mean_of_plot,Diff_std_of_plot,Diff_median_of_row,Diff_mean_of_row,Diff_std_of_row,AirTemp,mean_prctile33,mean_First_ring,mean_second_ring,mean_three_ring,mean_core,median_First_ring,median_second_ring,median_three_ring,median_core,CWSI,CWSI_minus_CWSI_of_row
1201,,,A,9,Sde_David,287,7,171824.4077,608259.4932,34.20381666,31.11002541,31.94993248,43.67879868,39.2209774,2.106862406,2.307308563,12.56877327,33.75002289,1.986742452,7.606590081,1.810070038,1.431998815,34.12304361,34.2845897,5773.289373,993.1632263,-0.570148468,-0.338748666,0.200446158,-0.630062103,-0.45377983,0.225032219,30.6,32.51543964,34.34471781,33.63603558,33.92205172,34.45253088,33.4500351,33.53991318,34.05018806,34.500103,0.194590752,-0.118947714
1202,,,A,9,Sde_David,288,8,171824.0062,608267.3025,33.77475665,30.51008606,31.44026804,43.76927948,38.86178169,2.216415405,2.307308563,13.25919342,33.2401886,1.972164519,7.4218351,1.849473953,1.509964621,33.71843277,33.83108054,5671.593178,987.9344648,-0.060314178,0.090311336,0.090893159,-0.120227814,-0.024719828,0.11547922,30.6,32.01304437,34.2074767,34.07384202,33.59843064,32.9825182,33.32991409,33.30970001,33.16996956,33.04011917,0.063410373,0.012232666
1203,,,A,9,Sde_David,289,9,171823.4644,608274.4958,33.77139989,30.79049492,31.62264824,43.77002716,38.91572094,2.118256105,2.307308563,12.97953224,33.28990173,2.247194926,8.779382198,1.439953804,1.362493581,33.67931193,33.86348785,5577.918919,980.8786241,-0.110027313,0.093668097,0.189052458,-0.169940948,-0.021363067,0.213638519,30.6,32.19237978,34.22014823,32.82031039,33.1561458,33.31272024,33.61020279,32.86983109,33.15986252,33.16004562,0.110236624,-0.034593586
1204,,,A,9,Sde_David,290,10,171823.1545,608278.9791,33.80864781,31.14027786,32.07034302,43.70834732,38.81980133,2.038090737,2.307308563,12.56806946,33.25004196,2.499282668,9.45219697,1.060340881,1.282960408,33.73431087,33.88298474,5519.534948,976.8432526,-0.070167542,0.056420184,0.269217826,-0.130081177,-0.058610979,0.293803887,30.6,32.46214343,34.16667386,33.55824879,33.05530887,33.14797959,33.37987328,33.24959946,33.05000687,33.08496284,0.180674584,-0.105031545
1205,,,A,9,Sde_David,291,11,171822.8399,608284.7929,33.94463571,31.08006859,31.84010696,43.6607399,38.32351913,1.95116511,2.307308563,12.58067131,33.55530167,2.157160618,8.907031338,1.650306702,1.298052263,33.87769428,34.01157715,5443.825475,972.7461727,-0.375427246,-0.079567725,0.356143454,-0.435340881,-0.194598888,0.380729515,30.6,32.39208352,34.04112985,33.76956477,33.69909188,34.28497271,33.30997849,33.59503555,33.71986771,34.34998131,0.162381248,-0.086738209
1206,,,A,9,Sde_David,292,12,171822.289,608291.1278,34.39396433,31.26036835,32.43991184,43.77750397,39.35241604,2.094570597,2.307308563,12.51713562,33.84000397,2.157146186,8.021952038,1.589618683,1.397475735,34.32209186,34.4658368,5361.328943,965.5727412,-0.660129547,-0.528896342,0.212737967,-0.720043182,-0.643927506,0.237324028,30.6,32.82457047,34.62216136,34.44406983,33.53182079,33.47212555,34.04000473,33.91993713,33.53999329,33.44001579,0.275307871,-0.199664833
1207,,,A,9,Sde_David,293,13,171822.1724,608295.2406,34.36419552,31.02018738,31.82529488,43.70955658,39.43008652,2.127870103,2.307308563,12.6893692,33.97000885,2.098327967,8.05239536,1.172574043,1.338551003,34.24663729,34.48175376,5307.770817,964.0539255,-0.79013443,-0.499127535,0.17943846,-0.850048065,-0.614158699,0.204024521,30.6,32.78054627,34.11924708,33.50272828,33.68182789,34.1184649,34.09980774,33.5500412,33.64989471,34.07999039,0.263812718,-0.188169679
1208,,,A,9,Sde_David,294,14,171822.1404,608297.6885,34.10514743,31.51015854,32.32480774,43.73696899,38.53436756,1.938519463,2.307308563,12.22681046,33.70961761,2.634537288,10.80728981,1.29505825,1.178837916,33.99041177,34.21988309,5275.89263,963.6369427,-0.529743195,-0.24007944,0.3687891,-0.58965683,-0.355110604,0.393375161,30.6,32.74877273,33.67991628,33.70581604,33.57686771,33.21222595,33.51493073,33.75008392,33.6099968,33.27500916,0.255516331,-0.179873293
1209,,,A,9,Sde_David,295,15,171821.7911,608301.8786,34.28651717,31.38015556,32.51000938,43.73879242,38.88546906,2.042189244,2.307308563,12.35863686,33.68990326,2.119482528,7.832270676,1.692414284,1.40124267,34.21475039,34.35828395,5221.327337,959.0893029,-0.510028839,-0.421449184,0.265119319,-0.569942474,-0.536480348,0.28970538,30.6,32.76364919,34.55336893,34.14982537,33.50743466,32.85892317,33.7498703,33.74034119,33.43981552,32.82005692,0.259400722,-0.183757683
1210,,,A,9,Sde_David,296,16,171821.5715,608307.6155,34.18269618,31.13013649,32.02005997,43.76841736,39.23459015,2.253519018,2.307308563,12.63828087,33.51986885,1.760372373,6.299975515,2.41015625,1.656019798,34.09998455,34.26540782,5146.619481,956.2291521,-0.339994431,-0.317628194,0.053789545,-0.399908066,-0.432659358,0.078375606,30.6,32.35487457,34.74166938,33.56239253,33.2984243,32.95399914,33.74508858,33.05997658,33.22014618,32.89001846,0.152665622,-0.077022583
1211,,,A,9,Sde_David,297,17,171825.7055,608310.3183,33.96259261,31.31003761,31.97004232,43.610672,39.22142086,2.175102621,2.307308563,12.30063438,33.28988266,1.956178069,6.902532996,1.947911263,1.535166925,33.88622859,34.03895663,5111.421289,1010.064123,-0.11000824,-0.097524623,0.132205943,-0.169921875,-0.212555787,0.156792004,30.6,32.29628662,34.02819762,34.47091742,33.1072258,32.69079856,33.24998474,33.85507774,33.01970673,32.45993423,0.137367727,-0.061724689
1212,,,A,9,Sde_David,298,18,171825.3754,608316.0833,33.92312318,30.67986107,31.97321053,43.77027893,38.60040016,2.072238476,2.307308563,13.09041786,33.35503769,2.297592379,8.897647601,1.479768753,1.368371945,33.84938198,33.99686437,5036.347497,1005.764493,-0.175163269,-0.058055189,0.235070088,-0.235076904,-0.173086353,0.259656148,30.6,32.42057649,34.04437858,33.92585268,33.35136449,33.19608151,33.43987846,33.47504044,33.19509888,33.12000465,0.169821044,-0.094178005
1213,,,A,9,Sde_David,299,19,171824.9442,608322.1827,33.50755555,30.18021011,31.62972212,43.62890625,38.39987755,2.054943523,2.307308563,13.44869614,32.96993256,2.472619606,9.871909247,1.306913376,1.302791344,33.43559459,33.57951652,4956.91866,1000.149601,0.209941864,0.357512436,0.25236504,0.150028229,0.242481272,0.276951101,30.6,32.0787647,33.56557765,33.48706329,32.9398741,32.71376855,32.93112946,33.04999542,32.87032318,32.65515327,0.0805706,-0.004927562
1214,,,A,9,Sde_David,300,20,171824.5666,608327.9866,33.10865474,30.32009888,31.06010132,43.66920471,38.85917397,2.35898296,2.307308563,13.34910583,32.41007233,2.24424808,8.139168254,1.660927296,1.577783883,33.02546045,33.19184904,4881.336784,995.2319638,0.769802094,0.756413245,-0.051674397,0.709888458,0.641382082,-0.027088336,30.6,31.44443576,33.46790022,32.67817595,32.23164318,32.62874734,32.55020332,31.99989319,32.25514984,32.56007385,-0.085058965,0.160702003
1215,,,A,9,Sde_David,301,21,171824.2182,608334.7582,33.40968864,30.40008545,31.24001245,43.5495224,39.10703125,2.353073722,2.307308563,13.14943695,32.6701088,2.113210615,7.449104123,1.629999161,1.609090794,33.33383374,33.48554354,4793.154096,990.6950527,0.509765625,0.455379348,-0.045765159,0.44985199,0.340348184,-0.021179098,30.6,31.72067864,33.85861777,33.71652053,32.48130904,32.00340588,32.8901329,32.81507301,32.42007256,31.92989922,-0.012929214,0.088572253
1216,,,A,9,Sde_David,302,22,171823.5807,608344.3518,33.3003294,30.25017357,31.32419205,43.76890945,38.99957428,2.319704538,2.307308563,13.51873589,32.53045082,2.210307624,7.872464283,1.540599823,1.576180601,33.24071046,33.35994834,4668.22121,982.3934342,0.649423599,0.56473859,-0.012395974,0.589509964,0.449707426,0.012190087,30.6,31.69369303,33.78803849,33.34184645,32.96396458,32.01311438,33.13995552,32.16995621,32.5100441,31.97019958,-0.019975424,0.095618463
1217,,,A,9,Sde_David,303,23,171823.0967,608351.1812,33.41805968,29.85018158,30.8200058,43.51890945,39.80370369,2.624732609,2.307308563,13.66872787,32.62015152,1.760613561,5.87168851,2.3605299,1.88700808,33.27930477,33.55681459,4579.286855,976.0907771,0.5597229,0.447008312,-0.317424045,0.499809265,0.331977148,-0.292837984,30.6,31.35545603,33.71665359,32.11100417,32.41523328,32.99217106,32.85984802,31.94021797,32.26997375,32.68014145,-0.108292452,0.183935491
1218,,,A,9,Sde_David,304,24,171822.8444,608355.7188,33.94008221,31.01010132,31.70014286,43.77048492,38.75490379,2.129207693,2.307308563,12.76038361,33.38008118,1.960048337,7.433685339,1.84498024,1.478633164,33.86673967,34.01342474,4520.195062,972.8049383,-0.200206757,-0.075014215,0.17810087,-0.260120392,-0.190045379,0.202686931,30.6,32.24323652,34.0351552,34.00867214,33.61491002,34.52573051,33.06050682,33.45978165,33.69001579,34.53985214,0.123515821,-0.047872783
1219,,,A,9,Sde_David,305,25,171822.5236,608361.4212,33.90211087,30.92010117,31.72206001,43.74859619,38.87993164,2.168413324,2.307308563,12.82849503,33.4300499,2.113870308,8.236335543,1.90977478,1.462421436,33.81293934,33.99128241,4445.936236,968.6270888,-0.250175476,-0.037042885,0.13889524,-0.310089111,-0.152074048,0.1634813,30.6,32.18677395,34.27216615,33.32130069,33.30955702,33.71094255,33.28016663,33.22994232,33.38496208,33.61006355,0.108772887,-0.033129849
1220,,,A,9,Sde_David,306,26,171822.3979,608365.5083,33.90691606,30.75006485,31.75975361,43.73035812,37.31523228,1.799141734,2.307308563,12.98029327,33.63029099,2.108242177,9.859014917,1.580292702,1.191253084,33.82012094,33.99371119,4392.712644,966.9903206,-0.450416565,-0.041848074,0.508166829,-0.5103302,-0.156879238,0.53275289,30.6,32.40339816,33.86819953,33.42699665,34.0219665,34.30604288,33.4551506,33.41002274,34.19504356,34.21987534,0.165335613,-0.089692574
1221,,,A,9,Sde_David,307,27,171821.9242,608371.6946,33.32205033,30.38010406,31.14012737,43.72037125,39.40358353,2.42734851,2.307308563,13.34026718,32.60024261,2.107028856,7.35010111,1.709812164,1.654664388,33.25004588,33.39405477,4312.151328,960.8216575,0.579631805,0.543017665,-0.120039947,0.51971817,0.427986501,-0.095453886,30.6,31.5709113,34.14763199,33.18639416,32.74861945,32.68756088,32.85976601,32.25995636,32.62009048,32.45995331,-0.05203495,0.127677988
1222,,,A,9,Sde_David,308,28,171821.4376,608379.9256,33.65543637,30.67002106,31.55014038,43.59858322,38.34965515,2.105015178,2.307308563,12.92856216,33.13989258,2.059483166,8.073787502,1.939903259,1.451874561,33.58655487,33.72431786,4204.962953,954.4849582,0.039981842,0.209631625,0.202293386,-0.019931793,0.094600461,0.226879446,30.6,31.97434335,33.82692673,33.64938772,33.13766637,33.42388063,32.98092651,33.1850338,32.73984718,33.13516045,0.053305153,0.022337886
1223,,,A,9,Sde_David,309,29,171825.4484,608387.3391,34.28223655,30.65013504,31.96014347,43.65003204,40.13512268,2.494160763,2.307308563,12.999897,33.38003349,1.71516157,5.446847858,2.059911728,1.842138338,34.18690658,34.37756651,4108.421353,1006.715426,-0.200159073,-0.417168557,-0.186852199,-0.260072708,-0.532199721,-0.162266138,30.4,32.40431996,35.18879349,33.51176183,32.86779689,32.89835214,33.90523911,33.10998726,32.88998222,32.95994568,0.174699454,-0.099056415
1224,,,A,9,Sde_David,310,30,171824.9381,608393.9431,33.90524418,30.88002396,31.32000694,43.77920151,39.52635384,2.429825577,2.307308563,12.89917755,33.24999809,1.624054086,5.740017543,2.579648972,1.782752866,33.82535459,33.98513377,4022.420416,1000.070866,-0.070123672,-0.040176191,-0.122517014,-0.130037308,-0.155207355,-0.097930953,30.4,31.84837101,33.82142667,33.99368206,32.89712876,33.1127021,33.36501694,33.06994438,32.58999252,32.78987885,0.021537245,0.054105794
1225,,,A,9,Sde_David,311,31,171824.6131,608400.1512,33.9924653,30.50001335,31.52997494,43.76121521,39.47562981,2.357881729,2.307308563,13.26120186,33.37498283,1.720887973,6.059141074,2.169790268,1.684296273,33.90888936,34.07604124,3941.576144,995.8375817,-0.195108414,-0.127397306,-0.050573166,-0.255022049,-0.24242847,-0.025987105,30.4,32.06456722,34.05388419,34.38182121,32.89011067,32.61780794,33.30003357,33.87483788,33.04500198,32.45996284,0.08109863,-0.005455592
1226,,,A,9,Sde_David,313,33,171824.3056,608408.8073,34.07078677,30.51021767,32.0401432,43.76954651,38.99968071,2.113192853,2.307308563,13.25932884,33.43995285,2.097200261,7.908164806,1.759923935,1.454299746,34.00406691,34.13750662,3828.852956,991.8332469,-0.26007843,-0.205718779,0.19411571,-0.319992065,-0.320749943,0.218701771,30.4,32.47819725,34.44745579,33.96433757,33.25181309,33.12915987,33.65996361,33.32015228,33.13024902,33.14011383,0.195052418,-0.119409379
1227,,,A,9,Sde_David,314,34,171823.6278,608414.8654,33.73163837,30.32007599,31.34367886,43.64986038,39.25050259,2.318920868,2.307308563,13.32978439,33.20999527,1.944438978,7.043508322,1.819907188,1.577626031,33.65221354,33.81106319,3749.96094,983.0070186,-0.03012085,0.133429624,-0.011612305,-0.090034485,0.01839846,0.012973756,30.6,31.90968019,34.31747101,33.20964125,32.80416205,32.28019657,33.51995468,33.17999649,32.98498154,32.29988861,0.036420961,0.039222077
1228,,,A,9,Sde_David,315,35,171823.3846,608419.7936,33.78792297,30.93003082,31.68000984,43.57859039,37.93628387,1.996221687,2.307308563,12.64855957,33.19993782,1.930223322,7.754557609,2.029903412,1.425748748,33.70864441,33.86720153,3685.784249,979.840443,-0.0200634,0.077145018,0.311086877,-0.079977036,-0.037886146,0.335672938,30.6,32.16439995,33.84181823,33.16184052,33.36055862,33.9476337,33.15007782,32.80995941,33.09002113,33.99977875,0.102930814,-0.027287775
1229,,,A,9,Sde_David,316,36,171822.9738,608425.7531,33.85972313,29.83025169,31.17002296,43.68053055,38.6604538,2.193700167,2.307308563,13.85027885,33.5399971,1.799857786,7.411357933,1.839725494,1.472925508,33.79539673,33.92404953,3608.176957,974.4908277,-0.360122681,0.005344859,0.113608396,-0.420036316,-0.109686304,0.138194457,30.6,31.98621006,34.33705687,33.91293551,32.86262704,32.72963486,33.81981659,33.54997635,32.8600769,32.36004257,0.056403668,0.019239371
1230,,,A,9,Sde_David,317,37,171822.4289,608432.1164,33.88974563,30.54015923,31.39005814,43.76173401,40.14370193,2.636567819,2.307308563,13.22157478,33.02985382,1.737276218,5.575522382,2.142300606,1.905847418,33.78569624,33.99379502,3525.310247,967.3940867,0.150020599,-0.024677641,-0.329259256,0.090106964,-0.139708805,-0.304673195,30.6,31.85154638,34.27381925,32.93239863,32.88279651,33.05541458,33.13960838,32.69998169,32.98977852,33.13002396,0.021241649,0.05440139
1231,,,A,9,Sde_David,318,38,171822.1833,608438.8923,34.0296227,30.18014526,31.30002766,43.72028732,39.03804016,2.3836767,2.307308563,13.54014206,33.60009003,1.395563499,5.354953732,2.750177383,1.776725469,33.95542389,34.1038215,3437.071591,964.1956138,-0.420215607,-0.164554707,-0.076368137,-0.480129242,-0.279585871,-0.051782076,30.6,31.8465092,34.63979197,33.93794694,32.89918554,32.02371596,34.27973557,33.67982483,32.84997749,31.79998493,0.01992639,0.055716648
1232,,,A,9,Sde_David,319,39,171821.8313,608445.6076,33.28371008,30.4601059,31.20004654,43.76992416,39.25035858,2.472975771,2.307308563,13.30981827,32.31991196,2.030946358,6.981895465,2.069889069,1.758523338,33.19676263,33.37065754,3349.622508,959.6115756,0.859962463,0.581357907,-0.165667208,0.800048828,0.466326743,-0.141081147,30.6,31.5231421,33.90564474,32.79011411,32.24780563,31.90230002,32.66967773,32.26996613,32.11997223,31.88995171,-0.06450796,0.140150998
1233,,,A,9,Sde_David,320,40,171821.3366,608451.7478,33.49301648,30.25008392,31.17001457,43.66990662,39.86987381,2.580460108,2.307308563,13.41982269,32.62979126,2.018872683,6.799455678,1.980010033,1.802373843,33.41082596,33.575207,3269.661124,953.1702296,0.55008316,0.372051513,-0.273151545,0.490169525,0.25702035,-0.248565484,30.6,31.6271969,33.95995309,32.88021675,32.8783225,32.92000655,32.54993248,32.50995827,32.66993332,32.80998993,-0.037338221,0.11298126
1234,,,A,9,Sde_David,321,41,171824.7835,608470.1625,33.50862108,30.15006638,31.23993759,43.76998901,39.40233765,2.411676081,2.307308563,13.61992264,32.85993576,2.003510655,7.067527534,1.819904327,1.637574488,33.42149881,33.59574336,3029.857094,998.056687,0.31993866,0.356446907,-0.104367518,0.260025024,0.241415743,-0.079781457,30.4,31.6797025,34.0480142,32.95577446,32.7259028,33.27774111,33.1100502,32.29000473,32.7899704,33.19505501,-0.024930404,0.100573442
1235,,,A,9,Sde_David,322,42,171824.1559,608480.1409,33.82953325,30.68019104,31.68998928,43.75999451,39.68361626,2.398424188,2.307308563,13.07980347,33.06999969,1.99617713,6.796832977,1.799657822,1.672311707,33.76865062,33.89041589,2899.913816,989.8839705,0.109874725,0.035534738,-0.091115624,0.04996109,-0.079496426,-0.066529564,30.4,32.06695788,34.04345017,33.91780571,34.01014234,33.17182328,33.31016922,32.87995911,33.13990784,32.60997391,0.08175725,-0.006114212
1236,,,A,9,Sde_David,324,44,171823.296,608492.6585,33.67309407,30.610075,31.2615386,43.76953888,40.0071228,2.624610511,2.307308563,13.15946388,32.71989441,1.751994758,5.580476993,2.33999157,1.930479334,33.58651957,33.75966857,2736.903765,978.6863855,0.459980011,0.191973917,-0.317301948,0.400066376,0.076942753,-0.292715887,30.4,31.69534142,33.69879606,33.94358879,33.35257748,32.4688261,32.51006508,32.89492989,32.43995667,32.22993088,-0.020621932,0.09626497
1237,,,A,9,Sde_David,326,46,171822.4489,608506.6614,32.92414385,30.14019012,31.05212822,43.56058502,37.73282738,2.166718791,2.307308563,13.4203949,32.30001831,2.562491772,10.08237311,1.189962387,1.377411304,32.82539905,33.02288865,2554.551836,967.6544276,0.87985611,0.940924138,0.140589772,0.819942474,0.825892974,0.165175833,30.4,31.48354117,33.41494445,32.03339833,32.098526,32.35180406,32.50989914,32.02004242,32.07992554,32.25997543,-0.078972243,0.154615281
1238,,,A,9,Sde_David,327,47,171821.9954,608513.6097,33.06919359,30.7900486,31.31499672,43.72911072,38.83509827,2.298719367,2.307308563,12.93906212,32.32992744,2.40831116,8.721817132,1.379961967,1.512285237,33.00441671,33.13397047,2464.067355,961.7495868,0.849946976,0.7958744,0.008589196,0.79003334,0.680843237,0.033175257,30.4,31.56828483,33.73843327,33.26169418,32.92752773,32.39021774,32.42000961,32.33009338,32.49002457,32.31999207,-0.055625627,0.131268666
1239,,,A,9,Sde_David,328,48,171821.3796,608520.1812,33.25496806,30.58012199,31.11553812,43.73884583,39.40788841,2.456198604,2.307308563,13.15872383,32.48998642,2.197607904,7.734512253,1.705013275,1.659739185,33.13951262,33.37042349,2378.490523,953.7300402,0.689888,0.610099932,-0.14889004,0.629974365,0.495068768,-0.124303979,30.4,31.52464145,33.95605605,32.22437114,31.988141,32.12422031,33.09019089,32.2549572,32.21005249,32.21987915,-0.067649241,0.14329228
1240,,,A,9,Sde_David,329,49,171821.1463,608525.8363,33.92794953,30.88008308,31.43000927,43.76980972,40.03132401,2.483816555,2.307308563,12.88972664,33.23001862,1.829645282,6.306271026,2.050157547,1.745647404,33.85103029,34.00486876,2304.846557,950.6913673,-0.050144196,-0.062881536,-0.176507992,-0.110057831,-0.1779127,-0.151921931,30.6,31.95368284,34.32815526,34.40988097,32.87232599,32.23213596,33.52003479,33.64001846,32.79999161,32.17008591,0.04791049,0.027732549
1241,,,A,10,Sde_David,330,1,171829.7844,608238.9374,34.41443003,31.09016991,32.2103693,43.71801376,38.703339,1.968326561,2.307308563,12.62784386,33.97003555,1.925866876,7.792326029,1.770033836,1.351093613,34.33092952,34.49793054,6040.976603,1063.181095,-0.790161133,-0.549362038,0.338982003,-0.76984787,-0.524853454,0.364542849,30.6,32.8057584,34.63654709,33.90997525,33.51934687,33.60410658,34.19014931,33.80027962,33.51988411,33.5749054,0.270395853,-0.165730906
